MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,FieldNumber,Into_Water,Unique_ID
2014,176,8,"DISCOVERY OPERATING, INC.",1/24/2014,Producer,MIDLAND,37639,0,0,Crude,43,40,3,Tank Battery,Equipment Failure,Other,0,None,,"SEC.7, BLK. 39, T&P RR CO. SURVEY",VACUUMED FREE FLUID AND REMEDIATED AREA.,JW 7,SPRABERRY (TREND AREA),FALSE,62478
2014,63,10,"EAGLE ROCK FIELD SERVICES, L.P.",1/24/2014,Other,HEMPHILL,0,0,0,Gas Well Liquid,5,0,5,Valve,Company Human Error,Other,0,None,,"SEC.217, BLK. C, G&M AND M.B&A SURVEY",SOIL EXCAVATED AND AREA REMEDIATED.,CONROE FIELD UNIT,NO FIELD NAME,FALSE,62367
2014,437,8,OXY USA WTP LP,1/24/2014,Producer,ECTOR,8955,0,0,Crude,120,90,30,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 26 BLK 45 T&P RR CO SURVEY,"PLUGGED WATER METER, PICK UP FLUID, MIX AND TIL",CUMMINS -N-,"GOLDSMITH, W. (ELLENBURGER)",FALSE,62715
2014,360,8,OXY USA WTP LP,1/24/2014,Producer,WINKLER,37344,0,0,Crude,7,7,0,Stuffing Box,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 33 BLK 46 T-1-N,STUFFING BOX FAILURE STRESS/FATIGUE PICK UP FLUID MIX & TIL,CUTLASS,ARBOL DE NADA (DEVONIAN),FALSE,62646
2014,338,8,OXY USA WTP LP,1/24/2014,Producer,WINKLER,37344,0,0,Crude,7,7,0,Stuffing Box,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 33 BLKL 46 T-1-N,FAILURE DUE TO STRESS/FATIGUE. PICK UP FLUID MIX & TIL,CUTLASS,ARBOL DE NADA (DEVONIAN),FALSE,62627
2014,78,8,ANADARKO E&P ONSHORE LLC,1/24/2014,Producer,WARD,39755,0,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,0,None,,"31.4957, -103.37138",SOIL REMEDIATION PLAN IN PROGRESS,CHEVRON 34-179,PHANTOM (WOLFCAMP),FALSE,62382
2014,443,8,CALLON PETROLEUM OPERATING CO,1/23/2014,Producer,MIDLAND,44180,0,0,Crude,6,4,2,Flow Line,Equipment Failure,Other,0,None,,"SEC 22, BLK 40 T1S, SUR T&P RR CO AYCOCK, BM","VAC TRUCK TO PICK UP FLUID, SPRAYED WITH A BIOREMEDIATION PRODUCT ",PECAN ACRES 22-C,SPRABERRY (TREND AREA),FALSE,62720
2014,112,4,"REMCO OIL & GAS PRODUCTION,INC.",1/23/2014,Producer,STARR,12339,0,0,Crude,281,0,281,Tank Battery,Theft,Other,0,None,,"62.2 AC PORTION 74, ABST. 165",THEFT,"SANCHEZ, A.L.","HHC (CROCKETT ""A"")",FALSE,62415
2014,76,8,ANADARKO E&P ONSHORE LLC,1/23/2014,Producer,WARD,40340,0,0,Crude,9,8,1,Tank Battery,Corrosion - Rust,Other,0,None,,"31.48065, -103.35989",FREE FLUID RECOVERED AND SOILE REMEDIATION PLAN IN PROGRESS,MONROE 34-172,PHANTOM (WOLFCAMP),FALSE,62380
2014,58,4,"TRYALL, INC",1/22/2014,Producer,ARANSAS,12391,0,0,Crude,30,0,30,Tank Battery,Equipment Failure,Other,0,None,,COPANO BAY STATE,SPILL CONTAINED AND AREA REMEDIATED.,COPANO BAY STATE,"FULTON BEACH, WEST (A-1)",FALSE,62362
2014,189,7C,OXY USA INC.,1/22/2014,Producer,SCHLEICHER,10612,0,0,Crude,145,20,125,Tank Battery,Corrosion - Rust,Other,0,None,,"SEC. 168, BLK. A, SURVEY HE&WT",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,EDMISTON,"PAGE, WEST (WOLFCAMP)",FALSE,62490
2014,266,7C,CITATION OIL & GAS CORP.,1/21/2014,Producer,REAGAN,13958,0,0,Crude,200,100,100,Tank Battery,Company Human Error,Other,0,None,,OIL CONTAINED WITHIN FIREWALL,VACUUMED FREE FLUID AND REMEDIATED AREA.,"MCMASTER, E. L.",SPRABERRY (TREND AREA),FALSE,62566
2014,1218,8,"SHERIDAN PRODUCTION COMPANY, LLC",1/21/2014,Producer,ECTOR,39886,0,0,Crude,110,100,10,Tank Battery,Corrosion - Rust,Other,0,None,,PERMIAN CENTRAL,"VACUUMED, SITE WILL BE REMEDIATED",PARKER TRUST 20,GOLDSMITH (CLEAR FORK),FALSE,63493
2014,32,8,CIMAREX ENERGY CO.,1/20/2014,Producer,REEVES,32788,0,0,Crude,10,5,5,Tank Battery,Well Blow Out,Other,0,None,,"SEC.6, BLK. 55 900'FN&EL T-3 T&P RR CO. SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,DIXIELAND 6-1,DIXIELAND (WOLFCAMP),FALSE,62336
2014,373,8,APACHE CORPORATION,1/19/2014,Producer,WINKLER,13866,0,0,Crude,40,30,10,Other,Equipment Failure,Other,0,None,,31.87339,MALFUNCTION ON A SEPARATOR PRODUCTION SHUT DOWN VAC TRUCK USED,"CAMPBELL, SETH",KEYSTONE (CLEAR FORK),FALSE,62659
2014,186,2,PETRO-SALVAGE INC.,1/19/2014,Producer,DE WITT,0,266749,0,Gas Well Liquid,223,0,223,Pipe Line,Equipment Failure,Other,0,None,,"A-132., E.G. CROPPER SURVEY",REMEDIATION PLAN IN PROGRESS,H SISTERS A,DE WITT (EAGLE FORD SHALE),FALSE,62488
2014,17,8,PETROHAWK OPERATING COMPANY,1/19/2014,Transporter,REEVES,0,0,0,Products,110,0,110,"Vehicle (Truck-Barge, Etc)",Company Human Error,Other,0,None,,"SEC.42, BLK. 4, H&GN RR CO/PRICE, JW",DRIVER DISCHARGED LOAD ON COUNTY ROAD. REMEDIATION IN PROGRESS,MIDKIFF UNIT,NO FIELD NAME,FALSE,62322
2014,62,3,"DENBURY ONSHORE, LLC",1/18/2014,Producer,MONTGOMERY,11659,0,0,Crude,6,6,0,Tank Battery,Equipment Failure,Other,0,None,,"30 DEG. 17' 00.90""N AND 95 DEG. 22' 15.22""W",FLUIDS CONTAINED IN FIREWALL AND AREA REMEDIATED.,CONROE FIELD UNIT,CONROE,FALSE,62366
2014,1421,8,ENTERPRISE CRUDE PIPELINE LLC,1/18/2014,Transporter,ANDREWS,0,0,0,Crude,100,90,10,Pipe Line,Equipment Failure,Other,0,None,,"UNIVERSITY LANDS BLK 13, SUR 25",IMPACTED SOIL HAVE BEEN GATHERED UP TO REMEDIATE,DENVER UNIT,NO FIELD NAME,FALSE,63694
2014,144,4,"LAREDO ENERGY V, LP",1/18/2014,Producer,WEBB,0,0,6220,Gas Well Liquid,158,0,158,Tank Battery,Theft,Other,0,None,,"SEC.1463, ABS.502, SURVEY WEBB CSL 17 MI. NW DIRECTION FROM LAREDO",THEFT,MILLER STATE 152,NO FIELD NAME,FALSE,62447
2014,19,8,"PIONEER NATURAL RES. USA, INC.",1/17/2014,Producer,GLASSCOCK,39973,0,0,Crude,25,22,3,Tank Battery,Equipment Failure,Other,0,None,,N 31.873799 W-101.722790,VACUUM FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,"WEYMAN ""26""",SPRABERRY (TREND AREA),FALSE,62324
2014,588,8,ANADARKO E&P ONSHORE LLC,1/17/2014,Producer,LOVING,0,272622,0,Crude,102,100,2,Tank Battery,Equipment Failure,Other,0,None,,N31.9409151 W-103.682352,VACUUMED FREE FLUID AND REMEDIATED AREA,SEVENGILLS 54-1-29,SANDBAR (BONE SPRING),FALSE,62863
2014,46,7C,"GAEDEKE OIL & GAS OPERATING, LLC",1/17/2014,Producer,RUNNELS,15973,0,0,Crude,48,0,48,Tank Battery,Equipment Failure,Other,0,None,,"FRANCISCA - LEASE 15973, INSIDE BATTERY FIREWALL",SOIL AND AREA REMEDIATED.,FRANCISCA,J.P.D. (GOEN LM.),FALSE,62350
2014,60,3,"DENBURY ONSHORE, LLC",1/16/2014,Producer,MONTGOMERY,11659,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,0,None,,"30 DEG. 14' 41.34""N AND 95 DEG. 21' 09.00""W",VACUUMED FREE FLUID AND REMEDIATED AREA.,CONROE FIELD UNIT,CONROE,FALSE,62364
2014,84,8A,KINDER MORGAN PRODUCTION CO LLC,1/16/2014,Producer,SCURRY,3137,0,0,Crude,17,12,5,Flow Line,Company Human Error,Other,0,None,,"SEC.16, BLK. 1, J.P. SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,SACROC UNIT,KELLY-SNYDER,FALSE,62388
2014,1361,2,PETROHAWK OPERATING COMPANY,1/16/2014,Transporter,DE WITT,0,0,0,Gas Well Liquid,40,0,40,Other,Equipment Failure,Other,0,None,,"A-255, INDIANOLA RAILROAD SUR",IMPACTED SOIL RETRIEVED & DISPOSAL OF PROPERLY,UNIVERSITY 50-12 WEST,NO FIELD NAME,FALSE,63636
2014,271,7C,"DEVON ENERGY PRODUCTION CO, L.P.",1/15/2014,Producer,IRION,18333,0,0,Crude,14,12,2,Tank Battery,Equipment Failure,Other,0,None,,"S 1168, G.C. & S.F. RR",REMEDIATION PLAN IN PROGRESS,BODEGA,LIN (WOLFCAMP),FALSE,62571
2014,74,8,HENRY RESOURCES LLC,1/15/2014,Producer,MARTIN,39506,0,0,Crude,7,0,7,Tank Battery,Equipment Failure,Other,0,None,,"SEC.08, BLK. 39, T-1-N T&P RR",SOIL REMEDIATION PLAN IN PROGRESS,KIMBERLY,SPRABERRY (TREND AREA),FALSE,62378
2014,61,3,"DENBURY ONSHORE, LLC",1/15/2014,Producer,FORT BEND,4116,0,0,Crude,30,30,0,Pump Station or Terminal,Corrosion - Rust,Other,0,None,,"29 DEG. 27' 30.15""N AND 95 DEG.34' 46.57""W",SPILL CONTAINED IN FIREWALL.VACUUMED FREE FLUIDS AND REMEDIATED.,LOCKWOOD & SHARP -A-,THOMPSON,FALSE,62365
2014,1331,2,ROSETTA RESOURCES OPERATING LP,1/14/2014,Producer,LIVE OAK,10525,0,0,Combined,200,105,95,Tank Battery,Human Error - Other,Other,0,None,,FESTUS DOYLE SUR A-6,"VACUUM TRUCK, REMOVED CONTAMINATED SOIL",LOPEZ UNIT,EAGLEVILLE (EAGLE FORD-2),FALSE,63606
2014,26,9,CONOCOPHILLIPS COMPANY,1/14/2014,Producer,DENTON,30881,0,0,Gas Well Liquid,127,4,123,Tank Battery,Equipment Failure,Other,0,None,,"LAT. 33.372784, LONG. -97.361524",VACUUMED FREE FLUID AND REMEDIATED AREA.,MCMURREY RANCH UNIT B,"NEWARK, EAST (BARNETT SHALE)",FALSE,62330
2014,442,8,CALLON PETROLEUM OPERATING CO,1/13/2014,Producer,MIDLAND,41759,0,0,Crude,53,51,2,Tank Battery,Equipment Failure,Other,0,None,,"31.955272, 102.259353","VAC TRUCK CALLED OUT, FLUIDS RECOVERED, ON SITE REMEDIATION",ANNIE,SPRABERRY (TREND AREA),FALSE,62719
2014,21,6,SUNOCO PIPELINE L.P.,1/13/2014,Other,GREGG,0,0,0,Crude,15,10,5,Pipe Line,Corrosion - Rust,Other,0,None,,"32.50059, -94.84779",VACUUMED FREE FLUID AND REMEDIATED AREA.,JAMESON REEF UNIT,NO FIELD NAME,FALSE,62326
2014,23,3,"MAVERICK PROD. CO., INC.",1/13/2014,Producer,FORT BEND,24847,0,0,Crude,125,123,2,Tank Battery,Equipment Failure,Other,0,None,,THOMAS HOBERMAKER A191 IN FIREWALL OF TANK BATTERY,FREE FLUID RECOVERED AND AREA REMEDIATED.,ZIVLEY TRUSTEE,BLUE RIDGE,FALSE,62328
2014,1396,10,"JONES ENERGY, LLC",1/13/2014,Producer,WICHITA,0,278472,0,Crude,47,45,2,Tank Battery,Equipment Failure,Other,0,None,,"SEC 74, BLK 43, ABS 1092","VAC TRUCK, BACKHOE, ADDITIONAL REMEDIAL ACTIONS",SNYDER 15,"LIPSCOMB, S.E. (CLEVELAND)",FALSE,63671
2014,1397,7C,APPROACH OPERATING LLC,1/13/2014,Producer,CROCKETT,17662,0,0,Crude,20,5,15,Tank Battery,Equipment Failure,Other,0,None,,CPF 45-9W,REMOVED CONTAMINATED SOIL,UNIVERSITY 45,HOLT RANCH (CONSOLIDATED),FALSE,63672
2014,56,1,"EOG RESOURCES, INC.",1/12/2014,Producer,LA SALLE,16008,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,0,None,,N 38.55428 DEG. W -98.88806 DEG.,SOIL REMEDIATION PLAN IN PROGRESS,EUSTACE HINDES UNIT,EAGLEVILLE (EAGLE FORD-1),FALSE,62360
2014,44,7C,ATLAS PIPELINE MID-CONTINENT LLC,1/12/2014,Other,UPTON,0,0,0,Crude,8,2,6,Tank Battery,Company Human Error,Other,0,None,,"SEC.28, BLK. 37 T-5-S, T&P RR COMPANY SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,SUGG-E-,NO FIELD NAME,FALSE,62348
2014,43,7C,"LAREDO PETROLEUM, INC.",1/12/2014,Producer,REAGAN,13953,0,0,Crude,20,0,20,Valve,Equipment Failure,Other,0,None,,E 197-1HU,SOIL BELNDING PERFORMED BY BACKHOE,SUGG-E-,SPRABERRY (TREND AREA),FALSE,62347
2014,270,8,ENERGEN RESOURCES CORPORATION,1/12/2014,Producer,WARD,44434,0,0,Crude,42,40,2,Tank Battery,Act of God,Other,0,None,,"SEC.7, BLK. 1, W&NW RR CO.",VACUUMED FREE FLUID AND REMEDIATED AREA.,ROCA UNIT 7,TWO GEORGES (BONE SPRING),FALSE,62570
2014,38,8,"PIONEER NATURAL RES. USA, INC.",1/12/2014,Producer,GLASSCOCK,38142,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,0,None,,"N 32.030193, W-101.765105",VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,CHEATHAM,SPRABERRY (TREND AREA),FALSE,62342
2014,27,8,"PIONEER NATURAL RES. USA, INC.",1/12/2014,Producer,MIDLAND,37123,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,0,None,,N 31.826870 W-101.964073,FREE FLUID RECOVERED AND AREA REMEDIATED.,"HUTT, DONALD L.'C'",SPRABERRY (TREND AREA),FALSE,62331
2014,85,8A,XTO ENERGY INC.,1/11/2014,Producer,GAINES,60580,0,0,Crude,5,4,1,Flow Line,Equipment Failure,Other,0,None,,"SEC.9, BLK A-24, PSL SURVEY",VACUUM FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,ROBERTSON /CLEARFORK/ UNIT,"ROBERTSON, N. (CLEAR FORK 7100)",FALSE,62389
2014,188,7C,CALLON PETROLEUM OPERATING CO,1/11/2014,Producer,UPTON,17203,0,0,Crude,10,6,4,Tank Battery,Company Human Error,Other,0,None,,"W.T. RANKIN BLK. A, SVY. NO. 6, ABS. 877",VACUUM FREE FLUID AND REMEDIATED AREA.,NEAL,SPRABERRY (TREND AREA),FALSE,62489
2014,272,3,SEM OPERATING COMPANY LLC,1/11/2014,Producer,IRION,0,270791,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,0,None,,EASTHAM STATE PRISON FARM; 8 LEASE WELL NO. 1,VACUUMED FREE FLUID AND REMEDIATED AREA.,EASTHAM STATE PRISON FARM,"FORT TRINIDAD (GLEN ROSE, UPPER)",FALSE,62572
2014,12,8,ENERGEN RESOURCES CORPORATION,1/11/2014,Producer,WARD,43750,0,0,Products,122,120,2,Tank Battery,Equipment Failure,Other,0,None,,"SEC.43, BLK. 18, UNIVERISTY LANDS",VACUUMED FREE FLUID AND REMEDIATED AREA.,UNIVERSITY 43-18,TWO GEORGES (BONE SPRING),FALSE,62317
2014,3,6,SOUTHWESTERN ENERGY PROD. CO.,1/11/2014,Producer,SHELBY,14944,0,0,Crude,8,8,0,Tank Battery,Equipment Failure,Other,0,None,,WM. WATERMAN A-1163,AREA REMEDIATED.,ACHERON (PETTET),"ANGIE,(PETTET)",FALSE,62308
2014,37,8,"PIONEER NATURAL RES. USA, INC.",1/11/2014,Producer,MARTIN,35873,0,0,Crude,60,20,40,Tank Battery,Equipment Failure,Other,0,None,,"N32.27378, W-102.13306",VACUUMED FREE FLUID AND REMEDIATED SOIL.,"CURTIS ""X""",SPRABERRY (TREND AREA),FALSE,62341
2014,320,2,MARATHON OIL EF LLC,1/11/2014,Producer,KARNES,0,261735,0,Crude,15,15,0,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,REYNOLDS CENTRAL FACILITY,"GASKET SPILLOVER LINE, CRUDE RECOVERED, SEC CONTAINMENT FLUSHED",REYNOLDS GAS UNIT,SUGARKANE (EAGLE FORD),FALSE,62617
2014,1401,8,ENERGEN RESOURCES CORPORATION,1/11/2014,Producer,REEVES,44948,0,0,Combined,1,0,1,Tank Battery,Equipment Failure,Other,0,None,,"SEC 12, BLK 3, H&GN E RR CO SULLIVAN WM","VAC TRUCK, REMEDIATION",BENTON 3-12,PHANTOM (WOLFCAMP),FALSE,63676
2014,31,8,"LAREDO PETROLEUM, INC.",1/10/2014,Producer,GLASSCOCK,41445,0,0,Crude,7,5,2,Flow Line,Equipment Failure,Other,0,None,,WELL #1910,LINE WAS REPAIRED AND AREA REMEDIATED.,GUTHRIE TRUST A,"GARDEN CITY, S. (WOLFCAMP)",FALSE,62335
2014,45,7C,CENTURION PIPELINE L.P.,1/10/2014,Transporter,UPTON,0,0,0,Crude,30,0,30,Pipe Line,Corrosion - Rust,Other,0,None,,"SEC.18, BLK.C, L&SVRR",BLENDED SOIL AND REMEDIATED AREA.,SUGG-E-,NO FIELD NAME,FALSE,62349
2014,1400,8,"CROWNQUEST OPERATING, LLC",1/10/2014,Producer,MARTIN,44716,0,0,Combined,70,60,10,Valve,Equipment Failure,Other,0,None,,"LABOR 19, LEAGUE 259","VAC TRUCK,",DEL SOL 19,SPRABERRY (TREND AREA),FALSE,63675
2014,29,3,"DENBURY ONSHORE, LLC",1/10/2014,Producer,FORT BEND,4099,0,0,Crude,100,100,0,Tank Battery,Equipment Failure,Other,0,None,,"FI BOOTH PRODUCTION BATTERY #2, S. KENNEDY A-44",VACUUMED FREE FLUID AND REMEDIATED AREA.,"BOOTH, F. I., ETAL -A-",THOMPSON,FALSE,62333
2014,665,8,"LINN OPERATING, INC.",1/9/2014,Producer,ECTOR,43391,0,0,Crude,60,45,15,Tank Battery,Equipment Failure,Other,0,None,,"N 32.01681, W -102.60087","VACUUM TRUCK, BLENDED & A BIOLOGICAL REMEDIATION AID.",PATE,GOLDSMITH (CLEAR FORK),FALSE,62940
2014,82,8,ANADARKO E&P ONSHORE LLC,1/9/2014,Producer,WARD,42519,0,0,Crude,365,360,5,Tank Battery,Equipment Failure,Other,0,None,,"31.490818, -103.343577",FREE FLUID RECOVERED AND SOIL REMEDIATION PLAN IN PROGRESS,HILL 34-171 UNIT,PHANTOM (WOLFCAMP),FALSE,62386
2014,14,8,ENERGEN RESOURCES CORPORATION,1/9/2014,Producer,LOVING,43671,0,0,Crude,105,100,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC.14, BLK. 53 TRACT 2 OF THE T&P RR CO SURVEY",REMEDIATION PLAN IN PROGRESS,COPPERHEAD 53-14,TWO GEORGES (BONE SPRING),FALSE,62319
2014,16,8,"PIONEER NATURAL RES. USA, INC.",1/9/2014,Producer,MIDLAND,15254,0,0,Crude,20,19,1,Tank Battery,Corrosion - Rust,Other,0,None,,"N 31 DEG. 42'49.14"", W 101 DEG. 53'26.77""W",REMEDIATION PLAN IN PROGRESS,MIDKIFF UNIT,SPRABERRY (TREND AREA),FALSE,62321
2014,34,8,SHELL WESTERN E&P,1/9/2014,Producer,WINKLER,38382,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,0,None,,"NEAR SEC.38BLK. 28, SURVEY PSL HUDSON, JD",SOIL REMEDIATION PLAN IN PROGRESS,MITCHELL 28-38,TWO GEORGES (BONE SPRING),FALSE,62338
2014,75,8,OCCIDENTAL PERMIAN LTD.,1/9/2014,Producer,ECTOR,20416,0,0,Crude,40,25,15,Tank Battery,Equipment Failure,Other,0,None,,"SEC.39, BLK. 43 T2S T&P RR CO.",PICK UP FLUID AND MIX AND TIL SOIL.,WEST GRAYBURG UNIT,"COWDEN, SOUTH",FALSE,62379
2014,361,8,OXY USA WTP LP,1/8/2014,Producer,REEVES,42326,0,0,Crude,9,9,0,Valve,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 19 BLK 51 T7S,DUMP VALVE HUNG UP PICK UP FLUID MIX AND TIL,PERRY STATE D,WOLFBONE (TREND AREA),FALSE,62647
2014,183,1,BHP BILLITON PET(TXLA OP) CO,1/8/2014,Producer,MCMULLEN,0,260177,0,Gas Well Liquid,50,0,50,Flow Line,Other,Other,0,None,,"12.5 MI.SW FROM TILDEN, APPROX. 8MI. OFF OLD FOWLERTON RD. HWY 16 ",FIRE. FIRE WAS EXTINGUISHED,DONNELL A,HAWKVILLE (EAGLEFORD SHALE),FALSE,62485
2014,339,8,OXY USA WTP LP,1/8/2014,Producer,REEVES,42326,0,0,Crude,9,9,0,Valve,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 19 BLK 51 T7S T & P RR CO SURVEY,FLUID OUT VENT LINE & RELIEF VALVE. PICK UP FLUID MIX & TIL,PERRY STATE D,WOLFBONE (TREND AREA),FALSE,62628
2014,15,8,OXY USA WTP LP,1/8/2014,Producer,MIDLAND,15858,0,0,Crude,250,240,10,Tank Battery,Equipment Failure,Other,0,None,,DORA ROBERTS RANCH UNIT 15858,PICKED UP FREE FLUID AND REMEDIATED AREA.,DORA ROBERTS RANCH UNIT,VIREY (FUSSELMAN),FALSE,62320
2014,205,8,MID-STATES OPERATING COMPANY,1/8/2014,Producer,MIDLAND,39220,0,0,Products,454,450,4,Tank Battery,Corrosion - Rust,Other,0,None,,"SEC.37 HORTON, HM 1259 & NE 269 FSE",CLEANED INSIDE OF CONTAINMENT AREA.,"WIGLEY ""37""",SPRABERRY (TREND AREA),FALSE,62505
2014,48,6,"MAXIMUS OPERATING, LTD.",1/8/2014,Producer,WOOD,15141,0,0,Crude,10,10,0,Pipe Line,Corrosion - Rust,Other,0,Other,STANDINGH2O,"HOUSTON, S A-271",SKIMMED OIL AND REMEDIATED AREA.,RICHARD MATTHEWS ET AL,"CROW (PALUXY, LOWER)",FALSE,62352
2014,567,2,MARATHON OIL EF LLC,1/8/2014,Producer,KARNES,0,0,5584,Crude,40,40,0,Other,Equipment Failure,Other,0,None,,REYNOLDS CENTRAL FACILITY,"USED VACUUM TRUCK, SECONDARY CONTAINMENT WAS FLUSHED W/FRESH WTR",CARL SAMPLE,NO FIELD NAME,FALSE,62842
2014,438,8,OXY USA WTP LP,1/7/2014,Producer,ECTOR,20609,0,0,Crude,120,115,5,Flow Line,Corrosion - Rust,Other,0,None,,"SEC 28, BLK 44, T & P RR CO SURVEY","STEEL DUMP LINE FAILED, PICK UP FLUID, MIX AND TIL",HARPER DEVONIAN UNIT,HARPER (DEVONIAN),FALSE,62716
2014,33,8A,OCCIDENTAL PERMIAN LTD.,1/7/2014,Producer,YOAKUM,18910,0,0,Crude,100,0,100,Tank Battery,Equipment Failure,Other,0,None,,DENVER UNIT BATTERY #1,SOIL REMEDIATION PLAN IN PROGRESS,DENVER UNIT,WASSON,FALSE,62337
2014,4,9,BURLINGTON RESOURCES O & G CO LP,1/7/2014,Producer,DENTON,0,201612,0,Gas Well Liquid,38,3,35,Tank Battery,Equipment Failure,Other,0,None,,"LAT. 33.211498, LONG. -97.291801",VACUUMED FREE FLUID AND REMEDIATED AREA,"ANDERSON ""B"" UNIT","NEWARK, EAST (BARNETT SHALE)",FALSE,62309
2014,6,7C,CONOCOPHILLIPS COMPANY,1/7/2014,Producer,TERRELL,0,211864,0,Crude,110,109,1,Tank Battery,Equipment Failure,Other,0,None,,UNIVERSITY 4-7,RECOVERED FREE FLUID AND REMEDIATED AREA.,UNIVERSITY -4-,DEER CANYON (STRAWN),FALSE,62311
2014,267,7C,APACHE CORPORATION,1/7/2014,Producer,REAGAN,6299,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,0,None,,"LAT. 31.3328, LONG. -101.6039",FREE OIL RECOVERED AND SOIL REMEDIATION PLAN IN PROGRESS,WEATHERBY,SPRABERRY (TREND AREA),FALSE,62567
2014,859,1,"COMSTOCK OIL & GAS, LP",1/7/2014,Producer,MCMULLEN,0,0,5652,Crude,15,0,15,Tank Battery,Equipment Failure,Other,0,None,,"SEC 21, R. BRIGHT SURVEY A-59",TILDEN FIRE DEPART EXTINGUISHED FIRE,MILLARD -A-,NO FIELD NAME,FALSE,63134
2014,10,8,ENERGEN RESOURCES CORPORATION,1/7/2014,Producer,WARD,28223,0,0,Products,410,400,10,Tank Battery,Equipment Failure,Other,0,None,,"SEC.24, BLK. 1, W&NW RR CO SURVEY",VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,"PRUETT, T. B. ET AL","QUITO, WEST (DELAWARE)",FALSE,62315
2014,11,8,ENERGEN RESOURCES CORPORATION,1/7/2014,Producer,WARD,42742,0,0,Products,74,70,4,Tank Battery,Equipment Failure,Other,0,None,,"SEC.56, BLK. 1, W&NW RR CO./KENDALL FR",VACUUMED FREE FLUID AND REMEDIATED AREA.,PIRANHA 56,VERMEJO (DELAWARE),FALSE,62316
2014,372,8,APACHE CORPORATION,1/6/2014,Producer,WINKLER,13866,0,0,Crude,8,6,2,Tank Battery,Equipment Failure,Other,0,None,,31.87077,BOP MALFUNCTION WELL WAS KILLED FLUID RECOVERED WITH A VAC TRUCK,"CAMPBELL, SETH",KEYSTONE (CLEAR FORK),FALSE,62658
2014,1402,7B,"FAIRWAY RESOURCES OPERATING, LLC",1/6/2014,Producer,PALO PINTO,32856,0,0,Crude,15,8,7,Tank Battery,Equipment Failure,Other,0,None,,"TE&L CO SUR, SEC 1750, ABS 525","VAC TRUCK, WASHED, REMOVED & PILED ON THE LOCATION TO REMEDIATED",BENTON 3-12,NO FIELD NAME,FALSE,63677
2014,8,7B,RIDGE OIL COMPANY,1/6/2014,Producer,STEPHENS,24153,0,0,Crude,1,1,0,Flow Line,Equipment Failure,Other,0,Creek,CREEKBED,WALKER'S BRANCH INTS.MILLER AND DYER ST. BRECKENRIDGE,POLY LINE REPAIRED AND CREEK AND VEGETATION REMEDIATED.,LAKEVIEW UNIT,STEPHENS COUNTY REGULAR,FALSE,62313
2014,18,8,COG OPERATING LLC,1/6/2014,Producer,REEVES,41941,0,0,Crude,20,10,10,Tank Battery,Theft,Other,0,None,,"SEC. 25, BLK.C7, PSL/LOWE, R SURVEY A-5954",PICKED UP FREE FLUID AND REMEDIATED,IKE STATE,WOLFBONE (TREND AREA),FALSE,62323
2014,1430,2,HILCORP ENERGY COMPANY,1/6/2014,Transporter,JACKSON,0,0,0,Crude,40,39,1,Tank Battery,Equipment Failure,Other,0,None,,"A-114, JF CARR, JO CONNELL","VAC TRUCK, AMENDMENTS WILL BE ADDED TO THE SOIL IF NEEDED",RENEGADE,NO FIELD NAME,FALSE,63703
2014,9,3,"WILLIAMS, CLAYTON ENERGY, INC.",1/6/2014,Producer,BURLESON,23060,0,0,Crude,2,0,2,Tank Battery,Equipment Failure,Other,0,None,,MAREK UNIT #1 RRC 23060,REMEDIATION PLAN IN PROGRESS.,MAREK UNIT,GIDDINGS (AUSTIN CHALK-3),FALSE,62314
